11.576722,104.917455
11.578441,104.931163
11.587235,104.921756
11.581486,104.917441
11.571099,104.924376
11.572543,104.929167
11.592557,104.931104
11.570842,104.903694
11.531371,104.934304
11.589593,104.92763
11.550898,104.925363
11.554742,104.929417
11.639438,105.008719
11.571321,104.918279
11.580982,104.918091
11.554228,104.929728
11.552845,104.904849
11.558384,104.933152
11.621318,104.923603
11.594158,104.932087
11.578441,104.931163
11.53181,104.934629
11.576403,104.920452
11.576772,104.917455
11.554598,104.928683
11.583421,104.915159
11.592373,104.932874
11.571321,104.918279
11.593801,104.895404
11.580118,104.917751
11.568671,104.918892
11.565723,104.932736
11.555458,104.925605
11.521554,104.883287
11.554742,104.929417
11.573471,104.920882
11.578441,104.931163
11.587982,104.932261
11.570842,104.903694
11.531194,104.917094
11.539422,104.915342
11.535633,104.914798
11.542897,104.919531
11.538917,104.916889
11.5367,104.91478
11.535763,104.916248
11.542338,104.919548
11.546087,104.915029
11.543985,104.913948
11.536751,104.916872
11.539422,104.915342
11.542897,104.919531
11.54815,104.919251
11.539212,104.917449
11.547219,104.917047
11.557006,104.92054
11.539736,104.922521
11.540644,104.919229
11.534105,104.917758
11.540565,104.917416
11.553037,104.919263
11.535633,104.914798
11.536239,104.9235
11.539671,104.914049
11.557836,104.888321
11.554406,104.914584
11.546235,104.921287
11.559207,104.923764
11.531919,104.915925
11.531805,104.916855
11.552826,104.925068
11.541723,104.917957
11.540555,104.916848
11.539422,104.915342
11.546235,104.921287
11.557006,104.92054
11.570319,104.918412
11.548941,104.927338
11.552995,104.917847
11.541723,104.917957
11.547219,104.917047
11.531805,104.916855
11.535763,104.916248
11.552995,104.917847
11.535633,104.914798
11.541048,104.914641
11.532952,104.923282
11.537771,104.914107
11.529331,104.917206
11.532952,104.923282
11.541672,104.91603
11.545516,104.917509
11.544046,104.91588
11.545516,104.917509
11.557836,104.888321
11.538917,104.916889
11.539212,104.917449
11.541491,104.917966
11.5144664,104.9357771
11.539671,104.914049
11.548305,104.932533
11.538917,104.916889
11.538614,104.915367
11.540465,104.9146
11.538917,104.916889
11.540748,104.910404
11.554598,104.928683
11.565723,104.932736
11.561976,104.923288
11.566127,104.928977
11.564732,104.922432
11.564469,104.925993
11.566028,104.920693
11.572543,104.929167
11.554598,104.928683
11.572543,104.929167
11.561777,104.927353
11.554598,104.928683
11.5649,104.925929
11.529027,104.857491
11.574329,104.922202
11.52272,104.851357
11.572543,104.929167
11.543408,104.927904
11.561976,104.923288
11.562146,104.921097
11.566127,104.928977
11.568279,104.924719
11.572543,104.929167
11.539212,104.917449
11.533221,104.91181
11.555661,104.928234
11.565181,104.919402
11.566127,104.928977
11.572543,104.9291267
11.526261,104.879235
11.562583,104.923158
11.567969,104.922855
11.56801,104.923204
11.562146,104.921097
11.565181,104.919402
11.555304,104.932923
11.566127,104.928977
11.554598,104.928683
11.543443,104.924911
11.56469,104.927673
11.564795,104.927198
11.561777,104.927353
11.512098,104.775925
11.569574,104.929437
11.555661,104.928234
11.532072,104.945879
11.558384,104.933152
11.564619,104.92263
11.66222,104.801737
11.531371,104.934304
11.563665,104.911068
11.554742,104.929417
11.566133,104.92702
11.544046,104.91588
11.591426,104.906719
11.565797,104.92579
11.555304,104.932923
11.561076,104.927661
11.561777,104.927353
11.561976,104.923288
11.560846,104.920453
11.554598,104.928683
11.568606,104.924362
11.528578,104.857603
11.561976,104.923288
11.554598,104.923683
11.543443,104.924911
11.56905,104.928847
11.563902,104.931252
11.560846,104.920453
11.566127,104.928977
11.565735,104.899979
11.529734,104.858171
11.564173,104.922805
11.570478,104.927137
11.565757,104.923534
11.5632713,104.9335923
11.542533,104.906961
11.5570993,104.9311087
11.5610718,104.9358045
11.559006,104.929903
11.5610718,104.9358045
11.5748559,104.9105448
11.5611945,104.9311208
11.5680104,104.9232038
11.552789,104.9357825
11.5612522,104.9343775
11.5598548,104.9361907
11.5610718,104.9358045
11.5583839,104.9331516
11.5803129,104.9178097
11.5583839,104.9331516
11.548305,104.932533
11.558322,104.931423
11.548305,104.932533
11.582296,104.8974784
11.548305,104.932533
11.552789,104.9357825
11.546503,104.9403455
11.5569971,104.9309634
11.5597373,104.9279375
11.5597373,104.9279375
11.5549388,104.9388018
11.5598548,104.9361907
11.561277,104.933638
11.5707242,104.8993288
11.5598548,104.9361907
11.5574513,104.9333642
11.5632713,104.9335923
11.5748559,104.9105448
11.5441152,104.9318285
11.559816,104.93455
11.5574513,104.9333642
11.5707242,104.8993288
11.546503,104.9403455
11.5441152,104.9318285
11.5443393,104.9342522
11.546503,104.9403455
11.5443895,104.9253596
11.5734156,104.9187258
11.5560616,104.9369431
11.5447662,104.9334857
11.5748559,104.9105448
11.542533,104.906961
11.5721606,104.9187027
11.5561279,104.9340623
11.5574513,104.9333642
11.5730473,104.8904333
11.561277,104.933638
11.5590087,104.9288668
11.5596545,104.9280475
11.5748559,104.9105448
11.5748559,104.9105448
11.5574513,104.9333642
11.5553035,104.9329232
11.5583576,104.9199283
11.559569,104.933653
11.5564367,104.9268794
11.5690447,104.8884718
11.5725428,104.9291675
11.5574513,104.9333642
11.5561279,104.9340623
11.5578361,104.8883213
11.5462349,104.9212869
11.5574513,104.9333642
11.5556609,104.928234
11.5601622,104.9286447
11.5574513,104.9333642
11.5597373,104.9279375
11.542533,104.906961
11.548305,104.932533
11.5539166,104.9353565
11.5557554,104.9217678
11.5921537,104.9335837
11.558322,104.931423
11.5313713,104.9343038
11.5588874,104.9372883
11.5500014,104.9088545
11.5500014,104.9088545
11.5583595,104.9118745
11.547186,104.90879
11.547186,104.90879
11.5626268,104.928546
11.5626268,104.928546
11.546613,104.908323
11.5465835,104.9077928
11.5446418,104.9131519
11.5446418,104.9131519
11.5446418,104.9131519
11.5503782,104.9025678
11.5503782,104.9025678
11.5619317,104.9070576
11.5619317,104.9070576
11.5578361,104.8883213
11.5444309,104.9130743
11.5444309,104.9130743
11.5444309,104.9130743
11.5558875,104.9206701
11.5558875,104.9206701
11.5558875,104.9206701
11.5558875,104.9206701
11.5578361,104.8883213
11.5503782,104.9025678
11.5503782,104.9025678
11.5503782,104.9025678
11.5531939,104.890058
11.5929267,104.8191264
11.5929267,104.8191264
11.5578361,104.8883213
11.5578361,104.8883213
11.556263,104.90672
11.5490974,104.9067111
11.5490974,104.9067111
11.5490974,104.9067111
11.5468358,104.8971458
11.5468358,104.8971458
11.5467063,104.9084305
11.5467063,104.9084305
11.6113951,104.8853749
11.6113951,104.8853749
11.545736,104.9008352
11.545736,104.9008352
11.556263,104.90672
11.556263,104.90672
11.556263,104.90672
11.5448729,104.8921668
11.5448729,104.8921668
11.560953,104.9292843
11.560953,104.9292843
11.560953,104.9292843
11.560953,104.9292843
11.553635,104.903833
11.553635,104.903833
11.5512914,104.9025303
11.560953,104.9292843
11.560953,104.9292843
11.5463784,104.9016284
11.5463784,104.9016284
11.54741,104.9000815
11.54741,104.9000815
11.54741,104.9000815
11.609207,104.8825977
11.609207,104.8825977
11.609207,104.8825977
11.5625833,104.9231576
11.5625833,104.9231576
11.5552483,104.9102276
11.5578361,104.8883213
11.5464554,104.9005059
11.5464554,104.9005059
11.5464554,104.9005059
11.5501859,104.9037959
11.5501859,104.9037959
11.5503782,104.9025678
11.5503782,104.9025678
11.5499853,104.9060757
11.5499853,104.9060757
11.5497514,104.9193467
11.5446418,104.9131519
11.5446418,104.9131519
11.5730203,104.8706643
11.5404653,104.9145999
11.5530705,104.9300566
11.5446418,104.9131519
11.5524591,104.905794
11.560953,104.9292843
11.54593,104.91261
11.5503782,104.9025678
11.5453711,104.912422
11.55084,104.9179118
11.545782,104.9013157
11.5437194,104.910962
11.5332822,104.9139731
11.553148,104.8853066
11.553148,104.8853066
11.534545,104.912536
11.534545,104.912536
11.5267172,104.9116708
11.5267172,104.9116708
11.5342397,104.9077347
11.5219503,104.9167498
11.5219503,104.9167498
11.5219503,104.9167498
11.5287739,104.9174804
11.5287739,104.9174804
11.5287739,104.9174804
11.5389257,104.9035167
11.5389257,104.9035167
11.5578361,104.8883213
11.5578361,104.8883213
11.5578361,104.8883213
11.534545,104.912536
11.534545,104.912536
11.5267172,104.9116708
11.5267172,104.9116708
11.5578361,104.8883213
11.5730705,104.8731065
11.5730705,104.8731065
11.5730705,104.8731065
11.5376604,104.9102446
11.5578361,104.8883213
11.553148,104.8853066
11.553148,104.8853066
11.5542928,104.9123562
11.5542928,104.9123562
11.5455162,104.9175093
11.5455162,104.9175093
11.5455162,104.9175093
11.5376604,104.9102446
11.5517286,104.888138
11.5404653,104.9145999
11.539549,104.9047165
11.5578361,104.8883213
11.5506602,104.9214683
11.5506602,104.9214683
11.5506602,104.9214683
11.5506602,104.9214683
11.4909566,104.8338443
11.4909566,104.8338443
11.609207,104.8825977
11.609207,104.8825977
11.609207,104.8825977
11.609207,104.8825977
11.609207,104.8825977
11.5536483,104.9264874
11.5536483,104.9264874
11.5536483,104.9264874
11.5405647,104.9174165
11.5405647,104.9174165
11.5506602,104.9214683
11.5506602,104.9214683
11.5506602,104.9214683
11.5358219,104.9222674
11.5358219,104.9222674
11.5358219,104.9222674
11.5358219,104.9222674
11.5831307,104.8941559
11.5831307,104.8941559
11.5831307,104.8941559
11.5362392,104.9235001
11.5362392,104.9235001
11.5362392,104.9235001
11.5362392,104.9235001
11.5362392,104.9235001
11.5362392,104.9235001
11.5506602,104.9214683
11.5506602,104.9214683
11.5506602,104.9214683
11.610122,104.8866859
11.5462349,104.9212869
11.5462349,104.9212869
11.5355859,104.9246927
11.5355859,104.9246927
11.5343962,104.9214064
11.5343962,104.9214064
11.5329516,104.9232816
11.5329516,104.9232816
11.5479723,104.9071276
11.5479723,104.9071276
11.540998,104.9233718
11.5329516,104.9232816
11.5329516,104.9232816
11.531616,104.940243
11.539782,104.9229465
11.539782,104.9229465
11.5387278,104.922512
11.537656,104.923604
11.537656,104.923604
11.5285777,104.8576033
11.5285777,104.8576033
11.5629406,104.8650088
11.5355859,104.9246927
11.5355859,104.9246927
11.5385844,104.9218335
11.5343962,104.9214064
11.5416721,104.9160303
11.5416721,104.9160303
11.5355859,104.9246927
11.5570056,104.92054
11.5312721,104.9365675
11.5285777,104.8576033
11.5629406,104.8650088
11.541536,104.922469
11.5694721,104.9036496
11.5694721,104.9036496
11.5508978,104.925363
11.5508978,104.925363
11.5629406,104.8650088
11.5629406,104.8650088
11.5663356,104.8933902
11.5663356,104.8933902
11.5663356,104.8933902
11.5663356,104.8933902
11.5663356,104.8933902
11.5663356,104.8933902
11.5663356,104.8933902
11.5709664,104.9123201
11.5709664,104.9123201
11.5692882,104.902591
11.5692882,104.902591
11.5773866,104.8883937
11.5619672,104.9073423
11.5619672,104.9073423
11.567022,104.897413
11.567022,104.897413
11.5637344,104.8996354
11.5637344,104.8996354
11.5629406,104.8650088
11.5629406,104.8650088
11.5538289,104.9297859
11.5538289,104.9297859
11.5563738,104.9282099
11.5563738,104.9282099
11.5577818,104.9012593
11.5577818,104.9012593
11.5629406,104.8650088
11.5639779,104.8903421
11.5639779,104.8903421
11.5633767,104.8639198
11.5633767,104.8639198
11.5629406,104.8650088
11.5629406,104.8650088
11.5629406,104.8650088
11.5629406,104.8650088
11.5708421,104.9036944
11.5535303,104.9242026
11.5535303,104.9242026
11.576348,104.921462
11.576348,104.921462
11.576348,104.921462
11.5637344,104.8996354
11.5637344,104.8996354
11.5448729,104.8921668
11.5448729,104.8921668
11.5709664,104.9123201
11.5709664,104.9123201
11.5629406,104.8650088
11.5643828,104.8995378
11.5643828,104.8995378
11.5570056,104.92054
11.567511,104.9043903
11.5468358,104.8971458
11.5468358,104.8971458
11.5550393,104.9307754
11.5304105,104.8570554
11.5304105,104.8570554
11.5637476,104.9239265
11.5637476,104.9239265
11.5578361,104.8883213
11.5516382,104.8735034
11.5516382,104.8735034
11.5578361,104.8883213
11.560953,104.9292843
11.555815,104.8667937
11.555815,104.8667937
11.555815,104.8667937
11.4523739,104.8079932
11.6086557,104.8838392
11.553148,104.8853066
11.553148,104.8853066
11.5468358,104.8971458
11.4690268,104.7079825
11.4690268,104.7079825
11.4690268,104.7079825
11.4690268,104.7079825
11.53391,104.881494
11.53391,104.881494
11.609207,104.8825977
11.53391,104.881494
11.53391,104.881494
11.5525955,104.8448707
11.5634541,104.8683158
11.5133615,104.7730546
11.5417225,104.9179574
11.5417225,104.9179574
11.5673254,104.9097338
11.5571587,104.9174969
11.5571587,104.9174969
11.5592512,104.9239277
11.5592512,104.9239277
11.5592069,104.923764
11.5592069,104.923764
11.55817,104.917544
11.5647316,104.9224316
11.5597373,104.9279375
11.5597373,104.9279375
11.5601499,104.9212114
11.5601499,104.9212114
11.5571587,104.9174969
11.560913,104.923606
11.560913,104.923606
11.5583576,104.9199283
11.5583576,104.9199283
11.558287,104.920177
11.558287,104.920177
11.5598471,104.923789
11.5583576,104.9199283
11.5583576,104.9199283
11.582296,104.8974784
11.5583576,104.9199283
11.5583576,104.9199283
11.5609499,104.9247285
11.5609499,104.9247285
11.6204374,104.9125845
11.6204374,104.9125845
11.5611292,104.9171593
11.5611292,104.9171593
11.560913,104.923606
11.560913,104.923606
11.558425,104.919825
11.558425,104.919825
11.5597373,104.9279375
11.5597373,104.9279375
11.5506602,104.9214683
11.5506602,104.9214683
11.5664795,104.9119702
11.5664795,104.9119702
11.560123,104.9210221
11.560123,104.9210221
11.5855674,104.9082327
11.5571587,104.9174969
11.5571587,104.9174969
11.5680104,104.9232038
11.5573464,104.9221268
11.5573464,104.9221268
11.5583576,104.9199283
11.5583576,104.9199283
11.5583576,104.9199283
11.5529512,104.9120755
11.5529512,104.9120755
11.560123,104.9210221
11.560123,104.9210221
11.5602713,104.9220634
11.560123,104.9210221
11.560123,104.9210221
11.5604796,104.9222258
11.5604796,104.9222258
11.5604796,104.9222258
11.5545978,104.9286834
11.5585033,104.9272957
11.5585033,104.9272957
11.5545978,104.9286834
11.5545978,104.9286834
11.5583764,104.919813
11.5583764,104.919813
11.5680104,104.9232038
11.5506602,104.9214683
11.5409978,104.9173066
11.5472192,104.9170475
11.5472192,104.9170475
11.5597373,104.9279375
11.5597373,104.9279375
11.5234344,104.8518122
11.5234344,104.8518122
11.5559303,104.9225884
11.5559303,104.9225884
11.557792,104.923992
11.557792,104.923992
11.5583576,104.9199283
11.5597373,104.9279375
11.5597373,104.9279375
11.5597373,104.9279375
11.5597373,104.9279375
11.5602983,104.9222527
11.5602983,104.9222527
11.5378179,104.9205949
11.5583764,104.919813
11.5583764,104.919813
11.5583764,104.919813
11.5583764,104.919813
11.5583764,104.919813
11.5552448,104.9210449
11.5552448,104.9210449
11.5664795,104.9119702
11.5664795,104.9119702
11.5643828,104.8995378
11.5529952,104.9178473
11.5574513,104.9333642
11.5574513,104.9333642
11.557383,104.924586
11.557383,104.924586
11.5552448,104.9210449
11.5552448,104.9210449
11.5583764,104.919813
11.5506602,104.9214683
11.5506602,104.9214683
11.5583576,104.9199283
11.5583576,104.9199283
11.5602309,104.9217794
11.5602309,104.9217794
11.5583576,104.9199283
11.5583576,104.9199283
11.5921537,104.9335837
11.563366,104.9162677
11.557792,104.923992
11.557792,104.923992
11.5506602,104.9214683
11.5506602,104.9214683
11.571083,104.916547
11.571083,104.916547
11.5616273,104.9263639
11.5616273,104.9263639
11.5234344,104.8518122
11.5583764,104.919813
11.5583764,104.919813
11.5583576,104.9199283
11.5583576,104.9199283
11.5583576,104.9199283
11.5636542,104.9114183
11.5636542,104.9114183
11.5602983,104.9222527
11.5602983,104.9222527
11.559532,104.921759
11.559532,104.921759
11.5644006,104.9111901
11.5506602,104.9214683
11.5506602,104.9214683
11.5710139,104.9162974
11.5710139,104.9162974
11.5674553,104.9081335
11.5674553,104.9081335
